Market,Year,Month,Day,Hour,Order Mgmt HT (hr),Order Mgmt Interactions,Orders,Analog,Digital,Occur Int,Occur Ord
Dothan,2025,9,Wednesday,12:00:00.000,1.415833333333,76,28,28,0,4,4
Dothan,2025,9,Wednesday,13:00:00.000,2.093853535833,86,18,18,0,4,4
Dothan,2025,9,Wednesday,14:00:00.000,2.543888888889,133,17,17,0,4,4
Dothan,2025,9,Wednesday,15:00:00.000,1.939190839722,62,19,17,2,4,4
Dothan,2025,9,Wednesday,16:00:00.000,0.512714195000,18,10,10,0,4,4
Dothan,2025,10,Friday,05:00:00.000,0.012500000000,1,,,,1,
Dothan,2025,10,Friday,06:00:00.000,0.792777777778,53,9,4,5,5,2
Dothan,2025,10,Friday,07:00:00.000,1.969021610000,102,17,17,0,5,5
Dothan,2025,10,Friday,08:00:00.000,4.807633806111,147,24,24,0,5,4
Dothan,2025,10,Friday,09:00:00.000,4.242184975000,155,27,27,0,5,5
Dothan,2025,10,Friday,10:00:00.000,5.482049945556,175,30,30,0,5,5
Dothan,2025,10,Friday,11:00:00.000,3.394294716389,137,26,26,0,5,5
Dothan,2025,10,Friday,12:00:00.000,3.954165643611,151,22,22,0,5,5
Dothan,2025,10,Friday,13:00:00.000,2.916598944444,76,27,26,1,5,5
Dothan,2025,10,Friday,14:00:00.000,2.808204530000,100,18,13,5,5,5
Dothan,2025,10,Friday,15:00:00.000,2.350470902778,50,13,9,4,5,4
Dothan,2025,10,Friday,16:00:00.000,0.313055555556,5,2,2,0,3,2
Dothan,2025,10,Monday,05:00:00.000,0.045000000000,3,,,,1,
Dothan,2025,10,Monday,06:00:00.000,0.925337096667,71,8,8,0,4,3
Dothan,2025,10,Monday,07:00:00.000,2.679038340278,111,22,19,3,4,4
Dothan,2025,10,Monday,08:00:00.000,1.800833333333,83,20,19,1,4,4
Dothan,2025,10,Monday,09:00:00.000,2.440624694167,129,37,37,0,3,4
Dothan,2025,10,Monday,10:00:00.000,1.691111111111,97,21,21,0,3,4
Dothan,2025,10,Monday,11:00:00.000,2.389998776667,79,22,21,1,3,4
Dothan,2025,10,Monday,12:00:00.000,1.466756391389,62,20,20,0,4,4
Dothan,2025,10,Monday,13:00:00.000,2.203888888889,82,26,26,0,4,4
Dothan,2025,10,Monday,14:00:00.000,2.373383848333,79,22,22,0,4,4
Dothan,2025,10,Monday,15:00:00.000,2.090710355556,58,16,16,0,4,4
Dothan,2025,10,Monday,16:00:00.000,0.802827346111,27,11,11,0,4,4
Dothan,2025,10,Thursday,06:00:00.000,0.520780648333,24,10,9,1,5,4
Dothan,2025,10,Thursday,07:00:00.000,2.925673246667,127,19,19,0,5,4
Dothan,2025,10,Thursday,08:00:00.000,3.753992019722,136,24,24,0,5,5
Dothan,2025,10,Thursday,09:00:00.000,6.163104170000,175,26,26,0,5,5
Dothan,2025,10,Thursday,10:00:00.000,4.349097113056,177,32,31,1,5,5
Dothan,2025,10,Thursday,11:00:00.000,3.403919425833,136,25,24,1,5,5
Dothan,2025,10,Thursday,12:00:00.000,3.567353588889,116,21,20,1,5,5
Dothan,2025,10,Thursday,13:00:00.000,3.964912707500,127,32,32,0,5,5
Dothan,2025,10,Thursday,14:00:00.000,1.539189823333,79,21,21,0,5,5
Dothan,2025,10,Thursday,15:00:00.000,1.982237929444,63,21,21,0,5,5
Dothan,2025,10,Thursday,16:00:00.000,0.880840983056,28,6,6,0,5,4
Dothan,2025,10,Tuesday,06:00:00.000,0.522777777778,24,7,6,1,4,4
Dothan,2025,10,Tuesday,07:00:00.000,1.794438141944,80,20,20,0,4,4
Dothan,2025,10,Tuesday,08:00:00.000,3.417950185556,146,19,18,1,4,4
Dothan,2025,10,Tuesday,09:00:00.000,2.834049783889,114,31,31,0,4,4
Dothan,2025,10,Tuesday,10:00:00.000,2.580277777778,114,20,19,1,4,4
Dothan,2025,10,Tuesday,11:00:00.000,4.139624771389,149,23,23,0,4,4
Dothan,2025,10,Tuesday,12:00:00.000,1.632807706667,53,15,15,0,4,4
Dothan,2025,10,Tuesday,13:00:00.000,3.528635891667,133,26,26,0,4,4
Dothan,2025,10,Tuesday,14:00:00.000,2.816101422500,128,32,32,0,4,4
Dothan,2025,10,Tuesday,15:00:00.000,1.768333333333,63,20,20,0,4,3
Dothan,2025,10,Tuesday,16:00:00.000,0.485555555556,22,6,6,0,4,4
Dothan,2025,10,Wednesday,06:00:00.000,0.439444444444,48,5,5,0,5,3
Dothan,2025,10,Wednesday,07:00:00.000,1.328333333333,60,22,22,0,5,5
Dothan,2025,10,Wednesday,08:00:00.000,4.301504679444,150,33,33,0,5,5
Dothan,2025,10,Wednesday,09:00:00.000,4.227926752222,193,47,47,0,5,5
Dothan,2025,10,Wednesday,10:00:00.000,4.679167951944,200,24,24,0,5,5
Dothan,2025,10,Wednesday,11:00:00.000,5.010196918889,221,34,33,1,5,5
Dothan,2025,10,Wednesday,12:00:00.000,4.193840260000,120,16,16,0,5,5
Dothan,2025,10,Wednesday,13:00:00.000,3.166807514444,168,27,27,0,5,5
Dothan,2025,10,Wednesday,14:00:00.000,3.234895576667,105,29,29,0,5,5
Dothan,2025,10,Wednesday,15:00:00.000,2.568037540000,90,31,26,5,5,5
Dothan,2025,10,Wednesday,16:00:00.000,1.016381031667,27,12,12,0,5,5
Dothan,2025,11,Friday,05:00:00.000,,,1,1,0,,1
Dothan,2025,11,Friday,06:00:00.000,0.555555555556,44,9,9,0,3,3
Dothan,2025,11,Friday,07:00:00.000,2.771375422222,112,4,4,0,3,3
Dothan,2025,11,Friday,08:00:00.000,1.658200597222,118,8,8,0,3,3
Dothan,2025,11,Friday,09:00:00.000,3.349991426389,109,8,8,0,3,3
Dothan,2025,11,Friday,10:00:00.000,4.114201450000,133,13,13,0,3,3
Dothan,2025,11,Friday,11:00:00.000,2.298843933333,81,5,5,0,3,2
Dothan,2025,11,Friday,12:00:00.000,2.123093730556,55,10,10,0,2,3
Dothan,2025,11,Friday,13:00:00.000,1.870089622222,87,7,7,0,3,3
Dothan,2025,11,Friday,14:00:00.000,0.795161222222,26,8,6,2,3,2
Dothan,2025,11,Friday,15:00:00.000,0.732915601389,20,6,4,2,3,2
Dothan,2025,11,Friday,16:00:00.000,0.473650836111,12,1,1,0,2,1
Dothan,2025,11,Monday,06:00:00.000,2.657500000000,156,13,13,0,4,4
Dothan,2025,11,Monday,07:00:00.000,3.142730497222,133,27,27,0,4,4
Dothan,2025,11,Monday,08:00:00.000,4.047856161111,156,24,24,0,4,4
Dothan,2025,11,Monday,09:00:00.000,3.768439716667,140,23,22,1,4,4
Dothan,2025,11,Monday,10:00:00.000,3.161389229167,159,24,24,0,4,4
Dothan,2025,11,Monday,11:00:00.000,3.353116983333,113,23,23,0,4,4
Dothan,2025,11,Monday,12:00:00.000,2.748106568056,114,23,23,0,4,4
Dothan,2025,11,Monday,13:00:00.000,1.409336802778,45,10,9,1,4,4
Dothan,2025,11,Monday,14:00:00.000,2.899818384722,122,19,19,0,4,4
Dothan,2025,11,Monday,15:00:00.000,0.862798802778,42,9,9,0,4,3
Dothan,2025,11,Monday,16:00:00.000,0.551666666667,24,,,,3,
Dothan,2025,11,Monday,19:00:00.000,,,1,1,0,,1
Dothan,2025,11,Saturday,09:00:00.000,,,1,1,0,,1
Dothan,2025,11,Sunday,17:00:00.000,,,1,1,0,,1
Dothan,2025,11,Thursday,05:00:00.000,0.023055555556,1,1,1,0,1,1
Dothan,2025,11,Thursday,06:00:00.000,0.606703000000,30,8,8,0,3,2
Dothan,2025,11,Thursday,07:00:00.000,2.267337616667,126,22,20,2,3,3
Dothan,2025,11,Thursday,08:00:00.000,4.538936655556,159,15,15,0,3,3
Dothan,2025,11,Thursday,09:00:00.000,2.750552455556,115,23,23,0,3,3
Dothan,2025,11,Thursday,10:00:00.000,3.228245166667,90,15,14,1,3,3
Dothan,2025,11,Thursday,11:00:00.000,3.559923798611,104,17,17,0,3,3
Dothan,2025,11,Thursday,12:00:00.000,3.293609077778,106,10,10,0,3,3
Dothan,2025,11,Thursday,13:00:00.000,2.557840658333,116,7,7,0,3,3
Dothan,2025,11,Thursday,14:00:00.000,2.985654383333,85,20,14,6,3,3
Dothan,2025,11,Thursday,15:00:00.000,0.988654808333,28,6,6,0,3,2
Dothan,2025,11,Thursday,16:00:00.000,0.498821406944,10,4,4,0,3,1
Dothan,2025,11,Tuesday,05:00:00.000,,,1,0,1,,1
Dothan,2025,11,Tuesday,06:00:00.000,0.378888888889,36,6,6,0,4,4
Dothan,2025,11,Tuesday,07:00:00.000,2.466202186111,115,10,10,0,4,4
Dothan,2025,11,Tuesday,08:00:00.000,6.027139577778,226,20,20,0,4,4
Dothan,2025,11,Tuesday,09:00:00.000,3.397500000000,147,20,20,0,4,4
Dothan,2025,11,Tuesday,10:00:00.000,2.803817483333,106,22,22,0,4,4
Dothan,2025,11,Tuesday,11:00:00.000,3.094950783333,115,25,24,1,4,4
Dothan,2025,11,Tuesday,12:00:00.000,3.562500000000,141,28,25,3,4,4
Dothan,2025,11,Tuesday,13:00:00.000,3.637022827778,143,18,17,1,4,3
Dothan,2025,11,Tuesday,14:00:00.000,2.311911745833,100,21,21,0,4,4
Dothan,2025,11,Tuesday,15:00:00.000,1.312905863889,50,15,15,0,4,3
Dothan,2025,11,Tuesday,16:00:00.000,1.092268341667,19,5,5,0,4,3
Dothan,2025,11,Wednesday,05:00:00.000,0.000000000000,1,1,1,0,1,1
Dothan,2025,11,Wednesday,06:00:00.000,0.914722222222,81,9,9,0,3,4
Dothan,2025,11,Wednesday,07:00:00.000,0.974372069444,53,14,14,0,4,3
Dothan,2025,11,Wednesday,08:00:00.000,2.422777777778,125,10,10,0,3,3
Dothan,2025,11,Wednesday,09:00:00.000,5.257533233333,175,20,20,0,4,3
Dothan,2025,11,Wednesday,10:00:00.000,4.545445008333,159,29,25,4,4,4
Dothan,2025,11,Wednesday,11:00:00.000,2.007963851389,67,23,23,0,4,4
Dothan,2025,11,Wednesday,12:00:00.000,2.845137194444,110,21,20,1,4,3
Dothan,2025,11,Wednesday,13:00:00.000,3.472918461111,93,14,14,0,4,4
Dothan,2025,11,Wednesday,14:00:00.000,2.272750552778,95,13,13,0,3,3
Dothan,2025,11,Wednesday,15:00:00.000,1.514843430556,44,9,9,0,3,3
Dothan,2025,11,Wednesday,16:00:00.000,0.508396213889,12,5,5,0,3,2
Dothan,2025,12,Friday,05:00:00.000,0.032222222222,3,2,2,0,2,2
Dothan,2025,12,Friday,06:00:00.000,0.851608521944,45,11,11,0,4,2
Dothan,2025,12,Friday,07:00:00.000,2.114444444444,106,7,5,2,4,3
Dothan,2025,12,Friday,08:00:00.000,2.005863743889,90,15,15,0,4,4
Dothan,2025,12,Friday,09:00:00.000,3.017052505833,99,13,13,0,4,4
Dothan,2025,12,Friday,10:00:00.000,2.999576729722,92,16,16,0,4,4
Dothan,2025,12,Friday,11:00:00.000,1.695505468889,56,15,14,1,4,4
Dothan,2025,12,Friday,12:00:00.000,1.001722628889,26,10,10,0,4,4
Dothan,2025,12,Friday,13:00:00.000,1.208128156667,50,16,13,3,4,3
Dothan,2025,12,Friday,14:00:00.000,0.832777777778,30,6,6,0,4,4
Dothan,2025,12,Friday,15:00:00.000,0.908647044444,25,6,5,1,4,4
Dothan,2025,12,Friday,16:00:00.000,0.186836262778,7,1,1,0,2,1
Dothan,2025,12,Monday,05:00:00.000,,,3,3,0,,3
Dothan,2025,12,Monday,06:00:00.000,1.400833333333,110,30,30,0,5,5
Dothan,2025,12,Monday,07:00:00.000,4.214606596667,209,38,37,1,5,5
Dothan,2025,12,Monday,08:00:00.000,5.800368416111,158,26,26,0,5,5
Dothan,2025,12,Monday,09:00:00.000,3.342890768611,121,19,19,0,5,5
Dothan,2025,12,Monday,10:00:00.000,3.684975274167,134,26,26,0,5,5
Dothan,2025,12,Monday,11:00:00.000,2.578293557778,97,24,21,3,5,5
Dothan,2025,12,Monday,12:00:00.000,2.609123098611,89,14,14,0,5,5
Dothan,2025,12,Monday,13:00:00.000,2.522091094722,70,13,13,0,5,5
Dothan,2025,12,Monday,14:00:00.000,2.522384706389,107,26,26,0,5,5
Dothan,2025,12,Monday,15:00:00.000,1.470334333333,59,15,15,0,5,4
Dothan,2025,12,Monday,16:00:00.000,1.916232944167,25,8,8,0,5,4
Dothan,2025,12,Saturday,09:00:00.000,,,1,1,0,,1
Dothan,2025,12,Sunday,20:00:00.000,,,2,2,0,,2
Dothan,2025,12,Thursday,06:00:00.000,1.656992419167,66,11,11,0,3,3
Dothan,2025,12,Thursday,07:00:00.000,1.335081584444,47,13,8,5,3,3
Dothan,2025,12,Thursday,08:00:00.000,1.428705803333,43,5,4,1,3,2
Dothan,2025,12,Thursday,09:00:00.000,1.111197745278,23,10,10,0,3,3
Dothan,2025,12,Thursday,10:00:00.000,2.157291433333,71,16,16,0,3,2
Dothan,2025,12,Thursday,11:00:00.000,0.583695944444,13,5,5,0,3,2
Dothan,2025,12,Thursday,12:00:00.000,1.026694492222,34,4,4,0,3,2
Dothan,2025,12,Thursday,13:00:00.000,0.970376453333,30,7,7,0,3,3
Dothan,2025,12,Thursday,14:00:00.000,0.661949303333,19,2,2,0,3,2
Dothan,2025,12,Thursday,15:00:00.000,0.073055555556,4,1,1,0,2,1
Dothan,2025,12,Thursday,16:00:00.000,0.038611111111,3,,,,1,
Dothan,2025,12,Tuesday,05:00:00.000,,,2,2,0,,2
Dothan,2025,12,Tuesday,06:00:00.000,0.636388888889,38,5,5,0,5,4
Dothan,2025,12,Tuesday,07:00:00.000,2.981556302500,97,23,21,2,5,5
Dothan,2025,12,Tuesday,08:00:00.000,6.365294508056,257,24,24,0,5,5
Dothan,2025,12,Tuesday,09:00:00.000,5.133036402222,222,20,20,0,5,5
Dothan,2025,12,Tuesday,10:00:00.000,5.539273350556,177,19,19,0,5,5
Dothan,2025,12,Tuesday,11:00:00.000,2.227550651111,105,13,13,0,5,4
Dothan,2025,12,Tuesday,12:00:00.000,3.879187641667,117,16,16,0,5,4
Dothan,2025,12,Tuesday,13:00:00.000,1.381862810278,69,20,20,0,5,5
Dothan,2025,12,Tuesday,14:00:00.000,1.611134339167,63,22,22,0,5,5
Dothan,2025,12,Tuesday,15:00:00.000,3.508320246389,118,16,15,1,5,5
Dothan,2025,12,Tuesday,16:00:00.000,0.378684898889,11,3,3,0,3,3
Dothan,2025,12,Wednesday,06:00:00.000,0.412222222222,15,5,5,0,3,2
Dothan,2025,12,Wednesday,07:00:00.000,1.199920096111,80,15,15,0,3,3
Dothan,2025,12,Wednesday,08:00:00.000,2.309483245000,102,22,22,0,3,3
Dothan,2025,12,Wednesday,09:00:00.000,2.507319972500,113,13,13,0,3,3
Dothan,2025,12,Wednesday,10:00:00.000,2.388263620278,95,15,15,0,3,3
Dothan,2025,12,Wednesday,11:00:00.000,3.379728429722,109,8,8,0,3,2
Dothan,2025,12,Wednesday,12:00:00.000,1.481987228333,49,8,8,0,3,3
Dothan,2025,12,Wednesday,13:00:00.000,2.295422224722,80,20,20,0,3,3
Dothan,2025,12,Wednesday,14:00:00.000,1.638832474444,71,11,11,0,3,3
Dothan,2025,12,Wednesday,15:00:00.000,1.880694359444,70,5,5,0,3,3
Dothan,2025,12,Wednesday,16:00:00.000,0.301111111111,27,2,2,0,3,1
Dothan,2025,12,Wednesday,21:00:00.000,0.006666666667,1,,,,1,
Dothan,2026,1,Friday,05:00:00.000,,,1,1,0,,1
Dothan,2026,1,Friday,06:00:00.000,0.844409875000,30,6,5,1,5,2
Dothan,2026,1,Friday,07:00:00.000,2.751655191111,116,22,22,0,5,5
Dothan,2026,1,Friday,08:00:00.000,3.444162668889,98,23,22,1,5,5
Dothan,2026,1,Friday,09:00:00.000,3.003454379722,131,19,19,0,5,5
Dothan,2026,1,Friday,10:00:00.000,5.809621967222,164,18,14,4,5,5
Dothan,2026,1,Friday,11:00:00.000,4.269273881667,151,24,23,1,5,4
Dothan,2026,1,Friday,12:00:00.000,2.568406951667,82,16,16,0,5,4
Dothan,2026,1,Friday,13:00:00.000,1.536860091111,64,15,14,1,5,5
Dothan,2026,1,Friday,14:00:00.000,1.643079961111,44,20,15,5,5,4
Dothan,2026,1,Friday,15:00:00.000,0.625002453889,26,8,8,0,5,5
Dothan,2026,1,Friday,16:00:00.000,0.195500676389,8,5,5,0,3,2
Dothan,2026,1,Monday,05:00:00.000,,,4,1,3,,1
Dothan,2026,1,Monday,06:00:00.000,0.528055555556,37,7,6,1,4,2
Dothan,2026,1,Monday,07:00:00.000,2.402477048889,99,29,24,5,4,4
Dothan,2026,1,Monday,08:00:00.000,3.452717258889,101,30,30,0,4,4
Dothan,2026,1,Monday,09:00:00.000,2.965000000000,117,16,16,0,4,4
Dothan,2026,1,Monday,10:00:00.000,3.710629388056,112,21,20,1,4,4
Dothan,2026,1,Monday,11:00:00.000,2.586758810000,91,18,18,0,4,4
Dothan,2026,1,Monday,12:00:00.000,4.761182659167,94,21,21,0,4,4
Dothan,2026,1,Monday,13:00:00.000,2.762109394167,85,14,14,0,4,4
Dothan,2026,1,Monday,14:00:00.000,4.087106253056,92,19,19,0,4,3
Dothan,2026,1,Monday,15:00:00.000,0.927470454444,40,8,8,0,4,4
Dothan,2026,1,Monday,16:00:00.000,0.885684053056,17,4,4,0,4,2
Dothan,2026,1,Thursday,06:00:00.000,0.695277777778,32,6,6,0,4,3
Dothan,2026,1,Thursday,07:00:00.000,2.237339601111,123,19,19,0,4,4
Dothan,2026,1,Thursday,08:00:00.000,2.693461331111,84,25,25,0,4,4
Dothan,2026,1,Thursday,09:00:00.000,2.403574400000,114,25,25,0,4,4
Dothan,2026,1,Thursday,10:00:00.000,3.260599699722,161,20,20,0,4,4
Dothan,2026,1,Thursday,11:00:00.000,1.743685371944,69,9,9,0,4,4
Dothan,2026,1,Thursday,12:00:00.000,4.041006546111,106,11,11,0,4,3
Dothan,2026,1,Thursday,13:00:00.000,1.304590512222,59,22,22,0,4,4
Dothan,2026,1,Thursday,14:00:00.000,2.651305061944,54,17,17,0,4,4
Dothan,2026,1,Thursday,15:00:00.000,0.800952568333,31,15,15,0,4,4
Dothan,2026,1,Thursday,16:00:00.000,0.502466215833,21,3,3,0,3,1
Dothan,2026,1,Tuesday,05:00:00.000,0.000000000000,1,,,,1,
Dothan,2026,1,Tuesday,06:00:00.000,0.176944444444,11,3,3,0,4,2
Dothan,2026,1,Tuesday,07:00:00.000,2.544807414167,89,14,14,0,4,4
Dothan,2026,1,Tuesday,08:00:00.000,3.142137083611,124,21,21,0,4,4
Dothan,2026,1,Tuesday,09:00:00.000,3.313333333333,117,26,26,0,4,4
Dothan,2026,1,Tuesday,10:00:00.000,4.981860903056,140,27,27,0,4,4
Dothan,2026,1,Tuesday,11:00:00.000,2.375707218333,82,15,15,0,4,4
Dothan,2026,1,Tuesday,12:00:00.000,1.587791136111,56,16,16,0,4,4
Dothan,2026,1,Tuesday,13:00:00.000,2.993652328333,86,25,25,0,4,4
Dothan,2026,1,Tuesday,14:00:00.000,1.824797509167,45,27,27,0,4,4
Dothan,2026,1,Tuesday,15:00:00.000,1.336370961667,52,10,10,0,4,3
Dothan,2026,1,Tuesday,16:00:00.000,0.709203261667,26,3,3,0,3,1
Dothan,2026,1,Tuesday,17:00:00.000,0.042777777778,1,1,1,0,1,1
Dothan,2026,1,Wednesday,06:00:00.000,0.495440345000,27,3,3,0,4,1
Dothan,2026,1,Wednesday,07:00:00.000,3.123748300000,122,21,21,0,4,4
Dothan,2026,1,Wednesday,08:00:00.000,3.681497246111,194,25,25,0,4,4
Dothan,2026,1,Wednesday,09:00:00.000,1.878516852778,91,17,17,0,4,4
Dothan,2026,1,Wednesday,10:00:00.000,2.224392804444,85,18,18,0,4,4
Dothan,2026,1,Wednesday,11:00:00.000,2.185792954722,61,16,16,0,4,4
Dothan,2026,1,Wednesday,12:00:00.000,2.731291346667,90,18,17,1,4,4
Dothan,2026,1,Wednesday,13:00:00.000,2.658268647222,64,21,21,0,4,4
Dothan,2026,1,Wednesday,14:00:00.000,1.904947003611,64,34,30,4,4,4
Dothan,2026,1,Wednesday,15:00:00.000,0.878108935556,43,13,13,0,4,4
Dothan,2026,1,Wednesday,16:00:00.000,0.230642220000,9,4,4,0,3,3
Dothan,2026,2,Friday,05:00:00.000,,,5,0,5,,1
Dothan,2026,2,Friday,06:00:00.000,0.715241015000,40,8,8,0,4,4
Dothan,2026,2,Friday,07:00:00.000,3.001550471944,107,17,17,0,4,4
Dothan,2026,2,Friday,08:00:00.000,1.703911504444,67,14,10,4,4,3
Dothan,2026,2,Friday,09:00:00.000,3.516654837222,91,8,8,0,4,3
Dothan,2026,2,Friday,10:00:00.000,2.453212556667,72,10,10,0,4,3
Dothan,2026,2,Friday,11:00:00.000,2.082077749722,68,13,13,0,4,4
Dothan,2026,2,Friday,12:00:00.000,0.884166666667,29,6,6,0,4,3
Dothan,2026,2,Friday,13:00:00.000,2.075430300556,70,23,21,2,4,3
Dothan,2026,2,Friday,14:00:00.000,0.952503571944,31,4,4,0,4,3
Dothan,2026,2,Friday,15:00:00.000,1.543201091667,54,8,8,0,3,3
Dothan,2026,2,Friday,16:00:00.000,0.859783761111,17,4,4,0,2,2
Dothan,2026,2,Monday,05:00:00.000,0.013333333333,1,,,,1,
Dothan,2026,2,Monday,06:00:00.000,0.841792078889,48,11,11,0,4,3
Dothan,2026,2,Monday,07:00:00.000,2.710202580000,114,20,20,0,4,4
Dothan,2026,2,Monday,08:00:00.000,1.519598047500,56,17,17,0,4,4
Dothan,2026,2,Monday,09:00:00.000,2.763075418611,119,27,27,0,4,4
Dothan,2026,2,Monday,10:00:00.000,3.660412494444,158,35,34,1,4,4
Dothan,2026,2,Monday,11:00:00.000,2.018933788889,88,13,13,0,4,4
Dothan,2026,2,Monday,12:00:00.000,1.806042237778,78,30,29,1,4,4
Dothan,2026,2,Monday,13:00:00.000,1.810000000000,88,29,29,0,4,4
Dothan,2026,2,Monday,14:00:00.000,1.910364597778,90,17,17,0,4,4
Dothan,2026,2,Monday,15:00:00.000,2.236337560833,93,20,20,0,4,4
Dothan,2026,2,Monday,16:00:00.000,0.201034762778,9,6,6,0,4,3
Dothan,2026,2,Saturday,07:00:00.000,,,1,1,0,,1
Dothan,2026,2,Thursday,05:00:00.000,,,2,2,0,,1
Dothan,2026,2,Thursday,06:00:00.000,0.860500080278,44,8,8,0,4,3
Dothan,2026,2,Thursday,07:00:00.000,3.826273356389,173,22,21,1,4,4
Dothan,2026,2,Thursday,08:00:00.000,2.645753239167,133,12,12,0,4,4
Dothan,2026,2,Thursday,09:00:00.000,6.762080241389,178,14,14,0,4,4
Dothan,2026,2,Thursday,10:00:00.000,4.803757971667,141,17,17,0,4,4
Dothan,2026,2,Thursday,11:00:00.000,5.046772844722,161,19,19,0,4,4
Dothan,2026,2,Thursday,12:00:00.000,1.940519281111,62,18,17,1,4,3
Dothan,2026,2,Thursday,13:00:00.000,3.253309360000,92,13,13,0,4,4
Dothan,2026,2,Thursday,14:00:00.000,3.268028916667,93,28,23,5,4,4
Dothan,2026,2,Thursday,15:00:00.000,1.598102040833,46,16,16,0,4,4
Dothan,2026,2,Thursday,16:00:00.000,0.277500000000,8,3,3,0,4,3
Dothan,2026,2,Tuesday,06:00:00.000,0.400277777778,17,8,8,0,4,4
Dothan,2026,2,Tuesday,07:00:00.000,2.699819931944,103,18,18,0,4,4
Dothan,2026,2,Tuesday,08:00:00.000,3.474030087222,164,30,29,1,4,4
Dothan,2026,2,Tuesday,09:00:00.000,2.758639041111,107,31,31,0,4,4
Dothan,2026,2,Tuesday,10:00:00.000,3.872171312222,145,23,23,0,4,4
Dothan,2026,2,Tuesday,11:00:00.000,3.277083064167,112,23,23,0,4,4
Dothan,2026,2,Tuesday,12:00:00.000,3.588666151667,105,20,20,0,4,4
Dothan,2026,2,Tuesday,13:00:00.000,1.125027110556,48,17,17,0,4,4
Dothan,2026,2,Tuesday,14:00:00.000,1.694995505000,51,24,24,0,4,4
Dothan,2026,2,Tuesday,15:00:00.000,1.746426297222,50,10,10,0,4,4
Dothan,2026,2,Tuesday,16:00:00.000,0.782308711111,29,3,3,0,4,3
Dothan,2026,2,Tuesday,18:00:00.000,,,1,1,0,,1
Dothan,2026,2,Wednesday,06:00:00.000,0.438352708056,19,4,4,0,4,3
Dothan,2026,2,Wednesday,07:00:00.000,2.038843136111,68,7,7,0,4,4
Dothan,2026,2,Wednesday,08:00:00.000,2.360088649444,73,19,19,0,4,4
Dothan,2026,2,Wednesday,09:00:00.000,4.079755483333,126,32,32,0,4,4
Dothan,2026,2,Wednesday,10:00:00.000,2.331880066111,82,19,19,0,4,4
Dothan,2026,2,Wednesday,11:00:00.000,4.225533411667,98,22,22,0,4,4
Dothan,2026,2,Wednesday,12:00:00.000,1.677022535278,94,18,18,0,4,4
Dothan,2026,2,Wednesday,13:00:00.000,4.041444434444,108,31,31,0,4,4
Dothan,2026,2,Wednesday,14:00:00.000,3.436761379722,113,10,9,1,4,3
Dothan,2026,2,Wednesday,15:00:00.000,1.329044408333,65,13,13,0,4,3
Dothan,2026,2,Wednesday,16:00:00.000,1.963689115000,38,10,10,0,4,3
East TN,2025,3,Friday,02:00:00.000,,,2,2,0,,1
East TN,2025,3,Friday,03:00:00.000,,,3,3,0,,1
East TN,2025,3,Friday,04:00:00.000,0.009722222222,1,4,4,0,1,3
East TN,2025,3,Friday,05:00:00.000,0.056111111111,3,6,6,0,2,3
East TN,2025,3,Friday,06:00:00.000,0.820833333333,47,16,16,0,4,4
East TN,2025,3,Friday,07:00:00.000,1.129166666667,56,21,21,0,4,4
East TN,2025,3,Friday,08:00:00.000,1.934366733333,106,25,25,0,4,4
East TN,2025,3,Friday,09:00:00.000,3.274166666667,127,28,28,0,4,4
East TN,2025,3,Friday,10:00:00.000,2.169381711111,84,15,15,0,4,4
East TN,2025,3,Friday,11:00:00.000,1.594790444444,84,27,27,0,4,4
East TN,2025,3,Friday,12:00:00.000,2.805989427778,114,28,28,0,4,4
East TN,2025,3,Friday,13:00:00.000,1.476520288889,75,33,33,0,4,4
East TN,2025,3,Friday,14:00:00.000,1.412575488889,70,28,28,0,4,4
East TN,2025,3,Friday,15:00:00.000,1.062188038889,40,12,12,0,4,4
East TN,2025,3,Friday,16:00:00.000,0.425833333333,15,0,0,0,4,2
East TN,2025,3,Friday,17:00:00.000,0.067222222222,4,7,7,0,2,2
East TN,2025,3,Friday,18:00:00.000,0.037222222222,3,,,,1,
East TN,2025,3,Monday,02:00:00.000,0.014166666667,2,,,,1,
East TN,2025,3,Monday,04:00:00.000,0.011388888889,1,7,7,0,1,2
East TN,2025,3,Monday,05:00:00.000,,,11,11,0,,2
East TN,2025,3,Monday,06:00:00.000,0.299722222222,16,21,21,0,4,4
East TN,2025,3,Monday,07:00:00.000,1.538888888889,77,36,36,0,5,5
East TN,2025,3,Monday,08:00:00.000,1.630833333333,58,58,58,0,5,5
East TN,2025,3,Monday,09:00:00.000,1.359444444444,67,38,38,0,5,5
East TN,2025,3,Monday,10:00:00.000,1.466944444444,73,50,50,0,5,5
East TN,2025,3,Monday,11:00:00.000,3.313058077778,63,56,56,0,5,5
East TN,2025,3,Monday,12:00:00.000,1.387892122222,82,36,36,0,5,5
East TN,2025,3,Monday,13:00:00.000,2.372575488889,96,28,28,0,5,5
East TN,2025,3,Monday,14:00:00.000,3.343761644444,115,25,25,0,5,5
East TN,2025,3,Monday,15:00:00.000,1.509501580556,54,23,23,0,5,5
East TN,2025,3,Monday,16:00:00.000,0.895778275000,45,3,3,0,5,3
East TN,2025,3,Monday,17:00:00.000,0.686996463889,23,8,8,0,4,4
East TN,2025,3,Monday,18:00:00.000,0.090000000000,8,2,2,0,1,2
