Market,Time Zone,Open,Close,Sat Open,Sat Close,Year,Month,NDay,Day,Hour,Order Management Interactions,Order Management HT (hr),Orders,Analog,Digital,Occur Int,Occur Ord
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,3,6,Saturday,13:00:00.000,1,0.01138888889,0,0,0,1,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,3,6,Saturday,15:00:00.000,,,3,0,3,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,3,6,Saturday,17:00:00.000,,,1,0,1,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,0,Sunday,08:00:00.000,,,2,0,2,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,0,Sunday,11:00:00.000,,,1,0,1,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,0,Sunday,14:00:00.000,,,3,0,3,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,0,Sunday,17:00:00.000,,,4,1,3,,2
SOUTHWEST,,,,,,2026,4,1,Monday,01:00:00.000,3,0.0425,,,,3,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,02:00:00.000,2,0.02050576,1,0,1,2,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,03:00:00.000,4,0.05138888889,1,0,1,3,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,04:00:00.000,16,0.7401189244,4,0,4,4,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,05:00:00.000,45,6.423576791,10,4,6,4,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,06:00:00.000,44,5.538133133,32,21,11,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,07:00:00.000,106,20.960313609,97,59,38,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,08:00:00.000,124,29.438859316,114,79,35,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,09:00:00.000,112,29.214568098,106,50,56,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,10:00:00.000,128,26.025287867,65,37,28,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,11:00:00.000,141,43.669742533,82,40,42,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,12:00:00.000,130,45.95348552,77,41,36,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,13:00:00.000,103,25.95987864,86,43,43,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,14:00:00.000,75,17.354456329,91,48,43,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,15:00:00.000,83,18.367976253,84,56,28,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,16:00:00.000,8,0.6311111111,22,4,18,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,17:00:00.000,,,9,4,5,,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,18:00:00.000,,,4,1,3,,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,19:00:00.000,,,3,0,3,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,1,Monday,20:00:00.000,,,2,0,2,,2
SOUTHWEST,,,,,,2026,4,2,Tuesday,03:00:00.000,2,0.04055555556,,,,1,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,04:00:00.000,13,0.7071188622,1,0,1,3,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,05:00:00.000,12,0.7058333333,6,0,6,3,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,06:00:00.000,42,5.893371911,66,30,36,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,07:00:00.000,93,20.28029984,75,45,30,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,08:00:00.000,86,17.357538733,117,42,75,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,09:00:00.000,132,32.945977467,106,68,38,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,10:00:00.000,109,22.193181111,107,68,39,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,11:00:00.000,84,28.772966853,79,54,25,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,12:00:00.000,74,13.286551867,105,61,44,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,13:00:00.000,81,17.396120204,87,67,20,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,14:00:00.000,76,19.655249244,76,43,33,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,15:00:00.000,57,17.61030188,61,45,16,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,16:00:00.000,4,0.1972222222,54,12,42,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,19:00:00.000,,,3,0,3,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,2,Tuesday,20:00:00.000,,,6,0,6,,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,01:00:00.000,2,0.04166666667,8,0,8,1,1
SOUTHWEST,,,,,,2026,4,3,Wednesday,03:00:00.000,4,0.08166666667,,,,3,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,04:00:00.000,19,0.8628448444,3,0,3,4,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,05:00:00.000,22,1.372329618,11,2,9,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,06:00:00.000,51,10.362406951,62,41,21,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,07:00:00.000,86,16.835460222,72,36,36,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,08:00:00.000,175,42.314014138,118,42,76,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,09:00:00.000,144,40.258357084,115,68,47,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,10:00:00.000,132,31.204754551,100,63,37,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,11:00:00.000,132,47.17862136,147,78,69,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,12:00:00.000,153,38.289693876,134,90,44,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,13:00:00.000,112,38.525233907,134,82,52,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,14:00:00.000,104,30.951946844,118,57,61,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,15:00:00.000,72,17.738432267,143,115,28,4,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,16:00:00.000,2,0.06472222222,24,18,6,2,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,17:00:00.000,,,12,1,11,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,18:00:00.000,,,17,0,17,,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,19:00:00.000,,,3,0,3,,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,3,Wednesday,20:00:00.000,1,0.01993488444,1,0,1,1,1
SOUTHWEST,,,,,,2026,4,3,Wednesday,21:00:00.000,1,0.01252108444,,,,1,
SOUTHWEST,,,,,,2026,4,3,Wednesday,23:00:00.000,1,0.006388888889,,,,1,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,00:00:00.000,1,0.05388888889,0,0,0,1,1
SOUTHWEST,,,,,,2026,4,4,Thursday,01:00:00.000,4,0.06777777778,,,,3,
SOUTHWEST,,,,,,2026,4,4,Thursday,02:00:00.000,2,0.035,,,,2,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,03:00:00.000,9,0.2394444444,0,0,0,1,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,04:00:00.000,7,0.1761111111,2,0,2,3,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,05:00:00.000,41,2.842222222,9,5,4,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,06:00:00.000,54,8.243387147,38,21,17,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,07:00:00.000,120,20.195468538,66,54,12,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,08:00:00.000,184,57.078740436,157,64,93,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,09:00:00.000,179,46.88529528,197,73,124,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,10:00:00.000,148,49.010618302,203,102,101,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,11:00:00.000,171,51.328932324,151,88,63,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,12:00:00.000,127,30.28749264,182,100,82,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,13:00:00.000,146,45.435072658,143,103,40,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,14:00:00.000,117,26.090536382,111,84,27,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,15:00:00.000,77,20.058655609,132,94,38,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,16:00:00.000,6,0.1880555556,81,54,27,5,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,17:00:00.000,2,0.03777777778,83,47,36,1,5
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,18:00:00.000,,,4,0,4,,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,19:00:00.000,2,0.2672222222,9,0,9,1,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,20:00:00.000,,,8,0,8,,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,4,Thursday,21:00:00.000,,,4,1,3,,2
SOUTHWEST,,,,,,2026,4,4,Thursday,23:00:00.000,1,0.01666666667,,,,1,
SOUTHWEST,,,,,,2026,4,5,Friday,00:00:00.000,2,0.06111111111,,,,2,
SOUTHWEST,,,,,,2026,4,5,Friday,01:00:00.000,3,0.07583333333,,,,2,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,02:00:00.000,3,0.04888888889,0,0,0,1,1
SOUTHWEST,,,,,,2026,4,5,Friday,03:00:00.000,6,0.1777777778,,,,3,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,04:00:00.000,13,2.396988587,3,0,3,3,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,05:00:00.000,28,4.560281902,2,0,2,4,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,06:00:00.000,46,6.264626778,11,3,8,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,07:00:00.000,64,14.299102507,62,32,30,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,08:00:00.000,104,22.795452373,88,66,22,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,09:00:00.000,110,32.964368978,125,60,65,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,10:00:00.000,105,20.048067044,155,90,65,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,11:00:00.000,99,27.993032369,79,48,31,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,12:00:00.000,100,22.070605618,72,43,29,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,13:00:00.000,60,21.318701813,95,73,22,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,14:00:00.000,56,17.944722222,95,88,7,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,15:00:00.000,42,8.017973636,74,69,5,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,16:00:00.000,3,0.1369444444,55,46,9,2,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,17:00:00.000,,,27,26,1,,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,18:00:00.000,,,1,0,1,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,19:00:00.000,,,0,0,0,,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,5,Friday,21:00:00.000,,,6,0,6,,1
SOUTHWEST,,,,,,2026,4,5,Friday,23:00:00.000,1,0.03694444444,,,,1,
SOUTHWEST,,,,,,2026,4,6,Saturday,00:00:00.000,1,0.02520692,,,,1,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,6,Saturday,01:00:00.000,1,0.01611111111,1,1,0,1,1
SOUTHWEST,,,,,,2026,4,6,Saturday,02:00:00.000,1,0.02166666667,,,,1,
SOUTHWEST,,,,,,2026,4,6,Saturday,03:00:00.000,2,0.04305555556,,,,2,
SOUTHWEST,,,,,,2026,4,6,Saturday,04:00:00.000,5,0.3027701511,,,,3,
SOUTHWEST,,,,,,2026,4,6,Saturday,05:00:00.000,4,0.0575,,,,3,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,6,Saturday,06:00:00.000,9,0.5223965956,1,1,0,4,1
SOUTHWEST,,,,,,2026,4,6,Saturday,07:00:00.000,6,0.5061111111,,,,3,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,6,Saturday,08:00:00.000,11,0.4965997333,0,0,0,4,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,6,Saturday,09:00:00.000,2,0.14548288,1,1,0,2,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,6,Saturday,10:00:00.000,1,0.05055555556,14,1,13,1,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,6,Saturday,11:00:00.000,,,8,6,2,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,6,Saturday,14:00:00.000,,,2,0,2,,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,4,6,Saturday,18:00:00.000,,,3,0,3,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,0,Sunday,06:00:00.000,,,1,0,1,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,0,Sunday,11:00:00.000,,,2,0,2,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,0,Sunday,17:00:00.000,,,1,0,1,,1
SOUTHWEST,,,,,,2026,5,0,Sunday,20:00:00.000,1,0.001666666667,,,,1,
SOUTHWEST,,,,,,2026,5,0,Sunday,21:00:00.000,6,0.3055555556,,,,2,
SOUTHWEST,,,,,,2026,5,0,Sunday,22:00:00.000,3,0.1075,,,,2,
SOUTHWEST,,,,,,2026,5,0,Sunday,23:00:00.000,1,0.01333333333,,,,1,
SOUTHWEST,,,,,,2026,5,1,Monday,00:00:00.000,2,0.08555555556,,,,1,
SOUTHWEST,,,,,,2026,5,1,Monday,02:00:00.000,3,0.06444444444,,,,1,
SOUTHWEST,,,,,,2026,5,1,Monday,03:00:00.000,11,0.8505555556,,,,2,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,04:00:00.000,9,0.3975,2,2,0,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,05:00:00.000,35,2.850833333,12,10,2,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,06:00:00.000,48,6.875871797,42,16,26,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,07:00:00.000,81,16.203411808,40,19,21,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,08:00:00.000,77,20.112692331,34,15,19,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,09:00:00.000,79,19.011944444,74,32,42,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,10:00:00.000,76,11.508888889,80,44,36,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,11:00:00.000,82,18.975352379,64,43,21,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,12:00:00.000,77,14.655995631,38,26,12,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,13:00:00.000,69,10.75175437,64,44,20,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,14:00:00.000,68,14.682794702,59,50,9,3,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,15:00:00.000,54,10.747909275,30,22,8,3,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,16:00:00.000,2,0.3071860553,1,0,1,2,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,17:00:00.000,,,4,1,3,,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,1,Monday,19:00:00.000,1,0.04777777778,0,0,0,1,1
SOUTHWEST,,,,,,2026,5,1,Monday,20:00:00.000,1,0.01666666667,,,,1,
SOUTHWEST,,,,,,2026,5,1,Monday,21:00:00.000,2,0.06055555556,,,,1,
SOUTHWEST,,,,,,2026,5,1,Monday,22:00:00.000,5,0.2127777778,,,,1,
SOUTHWEST,,,,,,2026,5,1,Monday,23:00:00.000,1,0.01166666667,,,,1,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,00:00:00.000,6,0.2736111111,0,0,0,2,1
SOUTHWEST,,,,,,2026,5,2,Tuesday,01:00:00.000,3,0.1380555556,,,,2,
SOUTHWEST,,,,,,2026,5,2,Tuesday,02:00:00.000,5,0.2097222222,,,,2,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,03:00:00.000,11,0.6913888889,1,0,1,3,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,04:00:00.000,11,1.139444444,0,0,0,4,2
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,05:00:00.000,36,4.192222222,18,4,14,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,06:00:00.000,70,14.776040983,36,25,11,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,07:00:00.000,88,19.845160782,65,25,40,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,08:00:00.000,100,17.16739611,80,45,35,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,09:00:00.000,130,41.188047072,103,31,72,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,10:00:00.000,125,29.018126971,76,49,27,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,11:00:00.000,114,28.068378639,81,49,32,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,12:00:00.000,105,26.645042243,85,45,40,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,13:00:00.000,93,20.773458733,55,33,22,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,14:00:00.000,88,18.791111111,63,40,23,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,15:00:00.000,64,12.348888889,41,32,9,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,16:00:00.000,7,0.5641666667,18,14,4,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,17:00:00.000,,,9,8,1,,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,18:00:00.000,,,4,0,4,,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,19:00:00.000,4,0.1694444444,9,1,8,2,1
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,20:00:00.000,1,0.02527777778,2,0,2,1,2
SOUTHWEST,,,,,,2026,5,2,Tuesday,21:00:00.000,2,0.1666666667,,,,1,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,2,Tuesday,22:00:00.000,,,0,0,0,,1
SOUTHWEST,,,,,,2026,5,2,Tuesday,23:00:00.000,4,0.09527777778,,,,2,
SOUTHWEST,,,,,,2026,5,3,Wednesday,00:00:00.000,1,0.01555555556,,,,1,
SOUTHWEST,,,,,,2026,5,3,Wednesday,01:00:00.000,1,0,,,,1,
SOUTHWEST,,,,,,2026,5,3,Wednesday,02:00:00.000,2,0.03444444444,,,,2,
SOUTHWEST,,,,,,2026,5,3,Wednesday,03:00:00.000,5,0.1788888889,,,,3,
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,3,Wednesday,04:00:00.000,13,0.4783333333,14,1,13,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,3,Wednesday,05:00:00.000,32,2.685877178,16,10,6,4,3
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,3,Wednesday,06:00:00.000,71,11.63395352,46,32,14,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,3,Wednesday,07:00:00.000,80,11.125501672,51,28,23,4,4
SOUTHWEST,PHX,05:00:00.000,16:00:00.000,05:00:00.000,12:00:00.000,2026,5,3,Wednesday,08:00:00.000,106,19.793998898,111,68,43,4,4
